,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Latitude,Longitude
287,1300,0,60,2,2,1,1,1,1,0,Jardim Helena/São Paulo,-23.500815,-46.434071
288,500,0,40,1,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.491297,-46.393691
289,850,0,48,2,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.497533,-46.39551
290,940,0,43,2,2,1,1,0,1,0,Jardim Helena/São Paulo,-23.509869,-46.418901
291,1500,200,72,4,2,1,1,0,0,1,Jardim Helena/São Paulo,-23.512821,-46.419062
292,1200,300,45,2,2,1,1,1,1,1,Jardim Helena/São Paulo,-23.512896,-46.423843
293,1100,0,40,2,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.513641,-46.417437
294,1100,0,43,2,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.513641,-46.417437
295,1300,320,68,3,2,1,1,1,0,0,Jardim Helena/São Paulo,-23.50705,-46.398113
296,810,0,49,2,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.454955,-46.411135
297,2300,0,75,2,2,1,2,0,0,0,Jardim Helena/São Paulo,-23.465123,-46.393001
298,650,190,48,2,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.453851,-46.42387
299,600,0,90,1,2,1,1,0,0,0,Jardim Helena/São Paulo,-23.456883,-46.401761
300,900,0,44,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.551798,-46.444855
301,900,200,54,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.540316,-46.436381
302,1100,120,50,2,2,1,1,1,0,0,José Bonifácio/São Paulo,-23.556134,-46.441174
303,700,160,50,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.540459,-46.433164
304,800,200,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.54013,-46.436021
305,900,200,53,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.540107,-46.435568
306,750,115,48,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.547322,-46.437825
307,900,200,53,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.540107,-46.435568
308,1000,100,52,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.553987,-46.435882
309,900,0,50,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.553484,-46.434253
310,850,120,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.555379,-46.43188
311,1100,0,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.550769,-46.442851
312,800,150,48,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.535978,-46.440974
313,850,0,65,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.543084,-46.439975
314,1100,0,57,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.537473,-46.44089
315,900,0,47,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.553651,-46.43474
316,1300,300,55,2,2,1,1,1,1,0,José Bonifácio/São Paulo,-23.551256,-46.43642
317,800,100,45,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.553651,-46.43474
318,880,120,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.545757,-46.440869
319,900,130,48,2,2,1,2,0,0,0,José Bonifácio/São Paulo,-23.550467,-46.440658
320,700,140,52,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.555122,-46.432726
321,800,110,48,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.551176,-46.436568
322,900,105,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.546616,-46.440512
323,900,80,58,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.538991,-46.437462
324,900,0,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.552203,-46.435434
325,730,270,50,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.544274,-46.442291
326,1100,270,50,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.544274,-46.442291
327,1000,260,58,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.544274,-46.442291
328,850,165,53,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.540107,-46.435568
329,1089,0,101,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.545071,-46.443714
330,880,120,48,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.552508,-46.440376
331,1200,0,53,3,2,1,1,1,0,0,José Bonifácio/São Paulo,-23.541056,-46.442644
332,1100,290,49,3,2,1,1,0,0,1,José Bonifácio/São Paulo,-23.541056,-46.442644
333,1300,0,55,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.545724,-46.447895
334,1300,280,60,3,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.535605,-46.433213
335,1200,340,56,2,2,1,1,0,0,0,José Bonifácio/São Paulo,-23.545412,-46.448054
336,800,200,60,2,2,1,1,0,0,0,Lajeado/São Paulo,-23.532984,-46.40823
337,900,0,45,2,2,1,1,0,0,0,Lajeado/São Paulo,-23.535407,-46.407475
338,950,0,50,2,2,1,1,0,0,0,Lajeado/São Paulo,-23.530481,-46.396073
339,950,300,59,3,2,1,1,0,0,1,Lajeado/São Paulo,-23.527326,-46.384695
340,850,0,46,2,2,1,1,0,0,0,Lajeado/São Paulo,-23.529716,-46.409455
341,1000,204,55,3,2,1,1,0,0,1,Lajeado/São Paulo,-23.557788,-46.42377
342,1100,240,47,2,2,1,1,0,0,0,Lajeado/São Paulo,-23.547427,-46.408787
343,1100,300,50,2,2,1,1,0,0,1,Parque do Carmo/São Paulo,-23.563018,-46.478423
344,1200,0,50,2,2,1,1,0,0,0,Parque do Carmo/São Paulo,-23.569221,-46.479225
345,1200,352,50,2,2,1,1,1,0,0,Parque do Carmo/São Paulo,-23.562975,-46.479401
346,1200,290,46,2,2,1,1,1,0,0,Parque do Carmo/São Paulo,-23.562211,-46.479378
347,1000,350,50,2,2,1,1,1,0,0,Parque do Carmo/São Paulo,-23.563018,-46.478423
348,1350,646,65,2,2,1,1,1,1,0,Penha/São Paulo,-23.52095,-46.544154
349,1100,515,53,2,2,1,1,0,0,0,Penha/São Paulo,-23.530016,-46.5387
350,1600,313,53,2,2,1,1,0,0,0,Penha/São Paulo,-23.532156,-46.549314
351,1290,416,54,2,2,1,1,0,0,0,Penha/São Paulo,-23.528045,-46.578424
352,1100,200,47,1,2,1,1,1,0,0,Penha/São Paulo,-23.519551,-46.553027
353,1200,1250,120,3,2,1,2,0,0,0,Penha/São Paulo,-23.526619,-46.55139
354,1400,551,57,2,2,1,1,0,0,0,Penha/São Paulo,-23.526354,-46.530312
355,1400,563,58,2,2,1,1,0,0,0,Penha/São Paulo,-23.526354,-46.530312
356,900,475,58,2,2,1,1,1,0,1,Penha/São Paulo,-23.512915,-46.516716
357,1000,200,47,1,2,1,1,1,0,0,Penha/São Paulo,-23.519551,-46.553027
358,1200,380,52,2,2,1,1,1,0,0,Penha/São Paulo,-23.513096,-46.526718
359,1200,230,61,2,2,1,1,0,0,0,Penha/São Paulo,-23.519926,-46.542036
360,1400,500,63,2,2,1,1,0,0,0,Penha/São Paulo,-23.532156,-46.549314
361,2200,398,70,3,2,1,2,0,0,1,Penha/São Paulo,-23.522395,-46.528109
362,1200,230,61,2,2,1,1,0,0,0,Penha/São Paulo,-23.52053,-46.543759
363,1600,550,49,2,2,1,1,0,0,0,Penha/São Paulo,-23.523964,-46.541442
364,2500,0,75,3,2,1,2,0,0,0,Penha/São Paulo,-23.555303,-46.45341
365,1200,453,63,3,2,1,1,0,0,1,Penha/São Paulo,-23.528045,-46.578424
366,2000,500,50,2,2,1,2,1,0,1,Penha/São Paulo,-23.529508,-46.537387
367,1100,300,47,2,2,1,1,1,0,0,Penha/São Paulo,-23.519276,-46.553581
368,1500,700,68,3,2,1,1,0,0,0,Penha/São Paulo,-23.523405,-46.532214
369,2500,1400,110,2,2,1,2,0,0,0,Penha/São Paulo,-23.524837,-46.53328
370,1400,597,75,3,2,1,1,0,0,0,Penha/São Paulo,-23.519453,-46.537759
371,1700,0,53,2,2,1,1,0,0,0,Penha/São Paulo,-23.555303,-46.45341
372,1600,370,54,2,2,1,1,0,0,1,Penha/São Paulo,-23.531859,-46.549121
373,1500,180,78,2,2,1,1,1,0,0,Penha/São Paulo,-23.524889,-46.544575
374,2000,400,68,2,2,1,1,1,0,1,Penha/São Paulo,-23.532156,-46.549314
375,900,50,50,2,2,1,1,0,0,0,Penha/São Paulo,-23.513075,-46.536491
376,1300,0,84,2,2,1,1,1,0,0,Penha/São Paulo,-23.529413,-46.540249
377,1100,600,54,2,2,1,1,0,0,1,Penha/São Paulo,-23.522028,-46.538495
378,1500,730,70,3,2,1,1,0,0,0,Penha/São Paulo,-23.522244,-46.550598
379,1200,382,54,2,2,1,1,1,0,1,Penha/São Paulo,-23.519905,-46.5549
380,1200,393,48,2,2,1,1,1,0,0,Penha/São Paulo,-23.512882,-46.547654
381,1200,400,50,2,2,1,1,0,0,1,Penha/São Paulo,-23.530508,-46.534794
382,1900,473,49,2,2,1,1,0,0,1,Penha/São Paulo,-23.523856,-46.540275
383,1600,500,50,2,2,1,1,1,0,1,Penha/São Paulo,-23.510968,-46.525288
384,800,330,65,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.505837,-46.496527
385,1100,480,50,2,2,1,1,1,0,0,Ponte Rasa/São Paulo,-23.507356,-46.473776
386,1660,0,49,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509273,-46.495231
387,850,360,50,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.510047,-46.50023
388,1000,0,60,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509385,-46.497082
389,1000,0,60,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509385,-46.497082
390,900,0,50,2,2,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509273,-46.495231
391,1070,0,50,2,2,1,1,0,0,1,Ponte Rasa/São Paulo,-23.509273,-46.495231
392,750,0,40,1,2,1,1,0,0,0,Sapopemba/São Paulo,-23.60445,-46.49175
393,1300,542,65,3,2,1,1,0,0,1,Sapopemba/São Paulo,-23.585253,-46.533766
394,1200,100,74,2,2,1,1,1,0,0,Sapopemba/São Paulo,-23.578793,-46.542166
395,1650,350,57,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
396,1500,279,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
397,2600,650,95,3,1,2,2,1,0,1,Sapopemba/São Paulo,-23.573746,-46.565824
398,1500,246,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
399,1205,365,72,3,2,1,1,1,0,1,Sapopemba/São Paulo,-23.610332,-46.527935
400,1600,400,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.611663,-46.487523
401,1300,542,68,3,2,1,1,1,0,1,Sapopemba/São Paulo,-23.585253,-46.533766
402,900,0,48,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.611087,-46.489625
403,1500,279,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
404,1500,560,57,2,2,1,1,0,1,1,Sapopemba/São Paulo,-23.600613,-46.512084
405,1500,246,57,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
406,1200,510,57,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.600613,-46.512084
407,1500,246,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
408,1500,246,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
409,1500,275,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
410,1500,279,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
411,1500,279,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
412,1600,358,56,2,2,1,1,0,0,1,Sapopemba/São Paulo,-23.58575,-46.533612
413,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
414,1600,542,65,3,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585253,-46.533766
415,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
416,1400,330,56,2,2,1,1,0,0,1,Sapopemba/São Paulo,-23.585748,-46.533696
417,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
418,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
419,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
420,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
421,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
422,1400,330,56,2,2,1,1,0,0,0,Sapopemba/São Paulo,-23.585748,-46.533696
423,1500,320,56,2,2,1,1,1,0,1,Sapopemba/São Paulo,-23.61476,-46.500942
424,1600,360,57,2,2,1,1,0,1,1,Sapopemba/São Paulo,-23.58575,-46.533612
425,1200,360,56,2,2,1,1,1,0,1,Sapopemba/São Paulo,-23.61476,-46.500942
426,1100,430,65,3,2,1,2,1,0,0,São Lucas/São Paulo,-23.585879,-46.536578
427,1300,291,57,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.598315,-46.531173
428,1300,240,48,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.600564,-46.542869
429,1400,500,50,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.606948,-46.526125
430,1800,662,136,2,2,1,3,0,0,0,São Lucas/São Paulo,-23.588966,-46.540879
431,1700,1300,98,3,2,1,2,1,1,1,São Lucas/São Paulo,-23.586676,-46.549042
432,1500,971,95,3,2,1,2,1,0,1,São Lucas/São Paulo,-23.586676,-46.549042
433,1350,0,56,2,2,1,1,0,0,1,São Lucas/São Paulo,-23.601403,-46.548676
434,1190,540,69,3,2,1,1,1,0,1,São Lucas/São Paulo,-23.604024,-46.516938
435,1190,540,70,3,2,1,1,1,1,1,São Lucas/São Paulo,-23.604024,-46.516938
436,1190,540,70,3,2,1,1,1,1,1,São Lucas/São Paulo,-23.604024,-46.516938
437,1200,450,57,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
438,1500,0,50,2,2,1,1,0,1,0,São Lucas/São Paulo,-23.58816,-46.543623
439,1550,0,63,3,2,1,2,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
440,1700,0,56,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
441,1100,560,60,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
442,1200,0,82,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
443,1600,0,56,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
444,1600,0,61,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
445,1200,0,82,3,2,1,1,0,1,0,São Lucas/São Paulo,-23.58816,-46.543623
446,2000,0,84,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
447,1800,0,63,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
448,1800,0,63,3,2,1,1,0,0,0,São Lucas/São Paulo,-23.58816,-46.543623
449,1800,0,64,3,2,1,1,0,1,0,São Lucas/São Paulo,-23.58816,-46.543623
450,1100,448,50,2,2,1,1,0,0,1,São Lucas/São Paulo,-23.588684,-46.543049
451,1780,0,50,2,2,1,1,0,0,1,São Lucas/São Paulo,-23.588684,-46.543049
452,1500,390,50,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.588684,-46.543049
453,1200,0,65,3,2,1,1,1,0,0,São Lucas/São Paulo,-23.58902,-46.544696
454,2000,0,60,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.586994,-46.542978
455,1500,550,60,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.586994,-46.542978
456,1550,0,60,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.586994,-46.542978
457,1000,534,58,2,2,1,1,1,0,0,São Lucas/São Paulo,-23.586994,-46.542978
458,1250,554,60,2,2,1,1,1,0,0,São Lucas/São Paulo,-23.586994,-46.542978
459,1000,609,55,3,2,1,1,0,0,1,São Lucas/São Paulo,-23.588643,-46.542257
460,1000,550,60,2,2,1,1,0,0,0,São Lucas/São Paulo,-23.587055,-46.542759
461,2000,572,60,2,2,1,1,1,0,0,São Lucas/São Paulo,-23.587055,-46.542759
462,930,280,48,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.601618,-46.460928
463,850,0,40,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.602055,-46.478151
464,800,0,45,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.603638,-46.482612
465,1428,0,60,3,2,1,1,1,0,1,São Mateus/São Paulo,-23.587965,-46.488381
466,1100,0,50,2,2,1,1,0,0,1,São Mateus/São Paulo,-23.614226,-46.465588
467,950,250,44,1,2,1,1,1,1,1,São Mateus/São Paulo,-23.610523,-46.459041
468,1000,380,48,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.613149,-46.480023
469,750,269,51,2,2,1,1,0,0,1,São Mateus/São Paulo,-23.614226,-46.465588
470,650,0,40,1,2,1,1,0,0,0,São Mateus/São Paulo,-23.610358,-46.482498
471,1100,400,48,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.613149,-46.480023
472,700,290,56,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.594303,-46.479352
473,800,0,45,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.6017,-46.4841
474,1300,270,47,2,2,1,1,0,0,1,São Mateus/São Paulo,-23.603608,-46.468355
475,700,283,56,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.594303,-46.479352
476,650,302,45,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.608681,-46.463686
477,1100,270,47,2,2,1,1,0,0,1,São Mateus/São Paulo,-23.588387,-46.486186
478,850,230,50,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.588645,-46.487367
479,850,250,63,2,2,1,3,0,0,0,São Mateus/São Paulo,-23.588645,-46.487367
480,1100,250,54,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.588645,-46.487367
481,900,220,55,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.588736,-46.487445
482,1000,250,57,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.587348,-46.484589
483,1365,235,65,3,2,1,1,1,0,0,São Mateus/São Paulo,-23.587348,-46.484589
484,1200,396,66,2,2,1,1,0,0,0,São Mateus/São Paulo,-23.588465,-46.488335
485,1100,0,45,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.586822,-46.487505
486,1000,350,47,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.586822,-46.487505
487,1100,0,45,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.586822,-46.487505
488,1100,250,54,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.587389,-46.484302
489,1700,0,65,3,2,1,1,0,0,1,São Mateus/São Paulo,-23.587856,-46.488525
490,1200,473,65,3,2,1,1,0,0,1,São Mateus/São Paulo,-23.587856,-46.488525
491,1000,270,48,2,2,1,1,1,0,0,São Mateus/São Paulo,-23.5876,-46.488497
492,1200,470,60,3,2,1,1,0,0,0,São Mateus/São Paulo,-23.5876,-46.488497
493,1200,0,43,2,2,1,1,1,1,0,São Mateus/São Paulo,-23.5876,-46.488497
494,1800,0,52,2,2,1,1,1,1,1,São Miguel/São Paulo,-23.505297,-46.473889
495,950,460,68,2,2,1,1,0,0,1,São Miguel/São Paulo,-23.500676,-46.435908
496,650,0,38,1,2,1,1,0,0,0,São Miguel/São Paulo,-23.509612,-46.506581
497,1100,200,55,2,2,1,1,1,0,0,São Miguel/São Paulo,-23.51672,-46.428782
498,1500,0,57,2,2,1,1,0,0,1,São Miguel/São Paulo,-23.513074,-46.516902
499,1600,450,62,3,2,1,1,1,1,1,São Miguel/São Paulo,-23.512067,-46.511717
500,900,0,48,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.506624,-46.467897
501,700,0,44,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.506994,-46.46794
502,1400,0,50,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.504792,-46.427598
503,650,100,44,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.505025,-46.469548
504,650,0,30,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.505663,-46.468961
505,750,0,44,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.505996,-46.467867
506,1500,0,72,4,2,1,1,0,0,1,São Miguel/São Paulo,-23.492995,-46.437535
507,1200,0,50,2,2,1,1,0,0,0,São Miguel/São Paulo,-23.492995,-46.437535
508,480,295,48,2,2,1,1,0,0,0,São Rafael/São Paulo,-23.626154,-46.47081
509,1900,0,48,1,2,1,1,1,1,0,São Rafael/São Paulo,-23.547636,-46.635986
510,1400,450,84,2,2,1,1,0,0,0,São Rafael/São Paulo,-23.551414,-46.629211
511,1000,522,50,1,2,1,1,0,0,0,São Rafael/São Paulo,-23.551126,-46.629114
512,900,522,50,2,2,1,1,0,0,0,São Rafael/São Paulo,-23.551126,-46.629114
513,1800,322,37,1,2,1,1,0,1,0,São Rafael/São Paulo,-23.549063,-46.629327
514,1100,320,50,1,2,1,1,1,0,0,São Rafael/São Paulo,-23.553961,-46.631138
515,1450,350,52,2,2,1,1,1,0,0,Tatuapé/São Paulo,-23.525464,-46.562212
516,2100,470,45,1,2,1,1,1,0,1,Tatuapé/São Paulo,-23.539681,-46.56841
517,1650,500,68,3,2,1,1,0,0,0,Tatuapé/São Paulo,-23.538645,-46.558837
518,3400,700,90,3,2,1,2,1,1,1,Tatuapé/São Paulo,-23.54822,-46.557678
519,1550,560,66,2,2,1,1,0,0,0,Tatuapé/São Paulo,-23.527977,-46.558513
520,1500,600,60,2,2,1,1,0,0,0,Tatuapé/São Paulo,-23.531928,-46.581306
521,1600,900,90,3,2,1,2,1,0,1,Tatuapé/São Paulo,-23.529695,-46.558367
522,2300,1180,126,3,2,1,3,0,0,1,Tatuapé/São Paulo,-23.557017,-46.568927
523,2300,425,35,1,2,1,1,1,1,1,Tatuapé/São Paulo,-23.54004,-46.578803
524,2500,660,85,3,2,1,2,0,0,0,Tatuapé/São Paulo,-23.54822,-46.557677
525,5990,1188,164,3,5,3,3,1,1,1,Tatuapé/São Paulo,-23.530193,-46.577465
526,1900,390,82,3,2,1,1,0,1,1,Tatuapé/São Paulo,-23.531241,-46.557401
527,3500,1200,140,3,1,3,1,1,0,1,Tatuapé/São Paulo,-23.534672,-46.565659
528,1800,621,70,3,2,1,1,0,0,0,Tatuapé/São Paulo,-23.563021,-46.560485
529,1250,610,65,2,2,1,1,0,0,1,Tatuapé/São Paulo,-23.547433,-46.553542
530,1300,180,62,2,2,1,1,0,0,0,Tatuapé/São Paulo,-23.533022,-46.575722
531,4000,1398,144,4,3,2,4,1,0,1,Tatuapé/São Paulo,-23.553426,-46.559394
532,5000,3700,250,4,2,4,4,1,0,1,Tatuapé/São Paulo,-23.551222,-46.561695
533,1450,500,65,2,2,1,1,0,0,1,Tatuapé/São Paulo,-23.527977,-46.558513
534,1600,583,68,2,2,1,1,1,0,1,Tatuapé/São Paulo,-23.528432,-46.558448
535,1800,550,45,1,2,1,1,1,0,1,Tatuapé/São Paulo,-23.53968,-46.568409
536,3600,525,73,2,2,1,2,1,1,1,Tatuapé/São Paulo,-23.532984,-46.57929
537,2500,600,80,3,2,1,2,0,0,1,Tatuapé/São Paulo,-23.548011,-46.557807
538,3300,695,100,2,3,2,2,1,0,1,Tatuapé/São Paulo,-23.53766,-46.574023
539,2400,560,74,3,2,1,2,1,0,1,Tatuapé/São Paulo,-23.536757,-46.573494
540,1400,775,90,2,2,1,1,1,0,0,Tatuapé/São Paulo,-23.531649,-46.570282
541,2000,683,80,3,2,1,2,1,0,1,Tatuapé/São Paulo,-23.534374,-46.578869
542,4500,1300,190,4,2,1,4,0,1,1,Tatuapé/São Paulo,-23.549773,-46.553708
543,1400,900,72,2,2,1,2,0,0,0,Tatuapé/São Paulo,-23.551213,-46.553159
544,1900,400,45,1,2,1,1,1,1,1,Tatuapé/São Paulo,-23.539681,-46.56841
545,2000,0,53,3,2,1,1,1,0,0,Tatuapé/São Paulo,-23.534533,-46.566114
546,3500,540,60,2,2,1,2,1,1,1,Tatuapé/São Paulo,-23.539681,-46.56841
547,2820,840,112,3,2,1,3,1,0,1,Tatuapé/São Paulo,-23.549773,-46.553708
548,3800,884,150,3,4,3,2,0,0,1,Tatuapé/São Paulo,-23.531158,-46.577632
549,1300,415,62,2,2,1,1,1,1,0,Tatuapé/São Paulo,-23.531843,-46.57029
550,1300,200,45,2,2,1,1,0,1,0,Vila Curuçá/São Paulo,-23.51764,-46.428927
551,2000,0,100,3,2,1,2,1,1,1,Vila Curuçá/São Paulo,-23.504923,-46.427517
552,1400,0,40,2,2,1,1,1,1,1,Vila Curuçá/São Paulo,-23.505045,-46.423712
553,1350,0,47,2,2,1,1,1,0,1,Vila Curuçá/São Paulo,-23.503592,-46.422562
554,1200,210,48,2,2,1,1,1,1,0,Vila Curuçá/São Paulo,-23.515212,-46.428439
555,833,350,50,2,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.51672,-46.428782
556,1200,0,97,3,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.616464,-46.59669
557,2800,450,73,2,2,1,1,0,0,1,Vila Curuçá/São Paulo,-23.551706,-46.634912
558,1200,393,46,1,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.54976,-46.631245
559,1000,418,50,1,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.54976,-46.631245
560,2500,625,80,2,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.54976,-46.631245
561,1400,418,50,1,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.54976,-46.631245
562,750,337,34,1,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.551821,-46.635726
563,1000,400,31,1,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.55076,-46.636143
564,1600,230,80,2,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.548205,-46.631545
565,3500,1100,134,3,3,1,2,0,0,0,Vila Curuçá/São Paulo,-23.548141,-46.63107
566,8823,110,250,4,2,3,2,0,0,0,Vila Curuçá/São Paulo,-23.548893,-46.636313
567,1200,330,36,1,2,1,1,1,1,0,Vila Curuçá/São Paulo,-23.553148,-46.63543
568,1500,0,80,1,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.553329,-46.635527
569,2000,510,105,2,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.55313,-46.63582
570,1600,400,50,2,2,1,1,1,0,1,Vila Curuçá/São Paulo,-23.552404,-46.630083
571,3105,466,103,2,2,1,1,1,0,0,Vila Curuçá/São Paulo,-23.553135,-46.635909
572,1400,380,52,2,2,1,1,1,0,1,Vila Curuçá/São Paulo,-23.552513,-46.630089
573,2000,493,100,2,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.553303,-46.635769
574,1200,349,44,1,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.547822,-46.630629
575,1250,550,62,2,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.547847,-46.630507
576,1300,550,62,2,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.547847,-46.630507
577,1200,550,62,2,2,1,1,0,0,0,Vila Curuçá/São Paulo,-23.547847,-46.630507
578,1900,600,65,2,2,1,1,1,0,1,Vila Formosa/São Paulo,-23.572618,-46.532134
579,1450,750,70,3,2,1,2,0,0,1,Vila Formosa/São Paulo,-23.564706,-46.556622
